surveyelapse,VCL1,VCL2,VCL3,VCL4,VCL5,VCL7,VCL8,VCL10,VCL11,VCL13,VCL14,VCL15,VCL16,familysize,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,introelapse,testelapse,Grit,highgrit,survey_time_score,vocab_score,married_Currently married,married_Never married,married_Previously married,married_Unknown,browser_AndroidBrowser,browser_Chrome,browser_ChromeiOS,browser_Firefox,browser_Microsoft Internet Explorer,browser_Opera,browser_Safari,browser_SeaMonkey,browser_UCBrowser,browser_Unknown,operatingsystem_Blackberry,operatingsystem_ChromeOS,operatingsystem_Linux,operatingsystem_Macintosh,operatingsystem_Unknown,operatingsystem_Windows,operatingsystem_Windows Phone,operatingsystem_iOS,age_group_18-30,age_group_30-45,age_group_45+
236,1,1,1,1,1,0,1,1,0,1,1,1,1,2,1,2,3,1,3,2,1,5,1,1,4,4,4,5,4,3,5,5,2,5,3,2,4,2,2,4,2,4,3,3,5,5,5,5,5,4,5,5,4,5,4,4,3,2,4,3,5,5,4,3,6,220,4.083333333333333,1,462,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
206,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,5,2,4,4,4,2,3,4,2,3,2,3,3,5,3,4,5,5,3,5,5,4,5,4,5,4,4,4,1,2,5,4,2,4,2,4,1,3,4,5,4,5,3,4,2,2,4,4,33,228,2.6666666666666665,0,467,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
125,1,1,0,1,1,0,1,1,0,0,1,1,1,2,1,1,2,2,2,3,3,1,2,2,4,4,2,2,3,4,5,3,4,4,4,3,5,4,4,5,3,4,2,3,3,5,5,1,2,4,4,2,3,3,4,4,4,4,3,4,4,3,4,3,48,191,2.833333333333333,0,364,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
150,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,2,3,5,2,2,1,1,1,1,4,3,4,2,4,2,3,4,3,2,5,5,5,1,5,4,5,5,5,4,2,3,3,4,1,4,4,4,4,4,2,3,3,4,4,3,3,2,5,3,59,272,1.9166666666666667,0,481,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
290,1,1,0,1,1,0,1,1,0,0,1,1,1,4,3,2,4,3,4,4,4,2,3,4,1,2,1,2,4,4,4,4,4,4,5,4,5,4,5,5,4,3,4,5,4,5,4,5,5,5,5,5,5,5,5,4,5,5,4,5,3,5,4,4,5,220,4.25,1,515,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
183,1,0,0,1,0,0,0,1,0,0,0,1,1,3,4,4,5,5,3,5,4,4,5,4,3,5,3,3,4,4,2,4,4,3,4,5,4,4,4,4,5,3,4,5,3,2,5,5,3,4,4,3,2,3,5,5,3,4,5,4,5,4,5,5,4,200,3.4166666666666665,1,387,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
345,1,1,0,1,1,0,0,1,0,0,1,1,1,2,5,5,2,3,4,5,1,4,5,1,4,4,1,1,5,3,3,4,1,1,4,5,5,5,5,4,5,3,5,3,3,5,5,5,3,5,5,5,4,5,4,5,5,5,5,5,4,5,5,5,62,350,3.583333333333333,1,757,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
194,1,1,1,1,1,0,0,1,0,0,1,1,1,2,3,5,4,2,4,4,4,1,2,4,4,5,4,4,2,3,3,3,3,5,5,5,5,5,4,5,4,5,5,5,3,3,3,3,3,3,5,3,3,3,3,5,4,5,4,4,4,2,5,4,6,223,3.75,1,423,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
198,1,1,0,1,1,0,0,1,0,0,1,1,1,2,2,1,2,2,1,4,2,2,2,2,4,4,3,4,2,2,2,2,2,4,2,2,2,1,2,3,2,2,3,3,1,3,2,3,1,1,1,2,1,2,3,3,5,3,5,5,2,4,2,5,6,256,1.8333333333333333,0,460,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
313,1,0,0,1,1,0,0,1,0,0,0,0,1,3,3,4,3,3,4,3,4,2,2,3,4,2,1,3,2,3,1,3,3,3,4,3,3,3,3,5,3,4,5,3,4,4,4,4,3,5,2,4,4,3,3,4,3,3,5,2,4,2,4,5,79,931,3.083333333333333,0,1323,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
103,1,1,0,1,1,0,0,1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,1,2,2,3,1,2,2,2,2,5,2,2,4,2,2,4,2,7,119,2.083333333333333,0,229,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
174,1,0,0,1,1,0,0,1,0,0,0,0,1,2,3,1,1,1,2,3,1,2,4,2,4,5,1,5,1,1,1,3,2,4,1,5,5,5,3,5,5,5,5,4,1,2,4,1,1,1,1,2,1,3,3,2,5,5,4,5,4,4,3,4,412,259,3.1666666666666665,0,845,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
268,1,0,0,1,0,0,0,1,0,0,0,0,1,3,1,3,2,3,2,4,3,4,2,2,5,4,2,2,4,2,2,3,3,3,3,3,5,5,4,5,1,2,5,5,3,3,4,5,4,5,2,5,3,5,4,5,3,1,3,2,4,2,3,3,9,512,3.083333333333333,0,789,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
303,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,4,2,2,3,5,2,2,2,4,2,2,1,2,4,4,3,2,4,2,4,3,4,4,5,3,4,3,3,4,2,2,3,2,2,4,4,2,2,3,3,5,5,5,3,5,3,3,5,5,3,929,2.583333333333333,0,1235,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
130,1,1,1,1,1,1,1,1,0,1,1,1,1,3,4,3,4,3,4,4,4,4,4,2,2,2,2,3,4,3,3,3,3,3,4,4,4,4,4,4,5,4,4,4,4,5,5,4,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,158,3.8333333333333335,1,295,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
117,1,1,0,1,1,0,0,1,0,1,1,1,1,4,3,2,4,3,4,2,3,2,3,3,4,4,4,4,4,4,4,5,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,5,4,3,3,4,3,4,4,4,4,3,4,4,33,195,3.5,1,345,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
504,1,1,1,1,1,1,0,1,0,1,1,1,1,4,4,5,4,2,5,4,4,1,3,1,4,4,2,4,3,4,5,4,4,5,2,4,5,4,4,4,4,3,4,4,2,5,2,2,2,2,4,2,2,4,4,2,1,1,3,2,5,4,4,2,255,706,3.333333333333333,1,1465,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
106,1,1,0,1,1,0,1,1,0,1,1,1,1,3,4,4,2,4,2,4,2,4,4,4,2,3,3,4,3,2,4,4,3,5,4,3,4,2,3,3,3,2,3,2,3,2,4,3,1,3,5,3,4,4,4,3,4,4,5,5,3,3,4,5,3,150,2.4166666666666665,0,259,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
118,1,1,0,1,1,0,0,1,0,0,1,1,1,1,4,2,5,4,3,4,4,4,5,4,4,5,4,2,5,5,1,1,5,4,2,4,5,4,5,5,3,4,5,5,3,2,5,4,2,2,2,4,1,3,4,5,5,3,4,5,5,4,4,5,8,217,2.0,0,343,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
467,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,2,2,1,1,5,1,1,2,2,1,5,4,1,1,2,3,1,3,4,5,3,3,2,4,1,5,5,5,3,4,5,4,1,2,5,1,1,4,5,5,5,5,5,5,3,5,1,4,246,2.6666666666666665,0,717,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
211,1,1,1,1,1,0,1,1,0,1,1,1,1,3,3,3,4,3,4,4,3,1,2,3,3,2,2,4,4,4,3,5,3,4,5,4,4,4,4,4,4,4,4,4,4,2,5,4,2,4,4,5,4,4,3,4,4,4,5,4,4,3,4,4,28,283,4.0,1,522,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
178,1,1,0,1,1,0,0,1,0,1,1,1,1,5,1,3,3,1,3,3,1,1,1,3,2,4,2,1,2,2,1,1,2,1,5,3,4,3,4,4,4,4,2,3,3,2,3,2,2,3,5,3,2,3,2,4,4,5,3,5,4,2,5,5,7,183,2.6666666666666665,0,368,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
229,1,1,0,1,1,0,0,1,1,0,1,1,1,3,4,2,4,4,5,5,4,3,5,4,3,4,5,4,4,4,3,2,3,4,4,5,4,4,4,5,5,4,5,5,3,5,4,5,5,5,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,230,3.083333333333333,0,464,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
715,1,1,0,1,1,0,0,1,0,0,0,1,1,5,3,1,4,2,2,2,3,1,1,1,1,1,1,4,1,1,1,1,1,2,2,4,5,4,3,5,2,4,4,4,3,4,5,4,5,4,5,2,3,5,4,1,4,2,4,4,2,4,4,4,18,346,3.8333333333333335,1,1079,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
390,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,5,5,5,5,5,4,4,5,2,3,2,4,5,5,1,1,2,4,5,5,5,5,4,3,5,4,5,5,1,5,4,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,4,211,4.333333333333333,1,605,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
339,1,1,1,1,1,0,1,1,0,1,1,1,1,3,3,1,4,2,3,4,2,3,3,1,5,5,3,4,4,5,5,5,4,5,5,4,4,4,4,4,5,4,4,3,4,5,5,3,4,4,4,4,2,4,3,5,5,5,4,5,4,2,4,5,6,582,3.4166666666666665,1,927,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
187,1,1,1,1,1,0,1,1,0,0,0,0,1,1,3,5,4,3,5,5,4,4,2,4,2,4,3,3,3,4,4,4,4,4,4,3,4,3,3,5,3,4,4,4,2,3,4,4,2,4,4,2,2,3,5,4,4,4,4,4,5,4,4,5,203,392,2.6666666666666665,0,782,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
122,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,5,1,3,3,5,3,3,5,5,3,5,3,5,1,1,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,5,5,3,170,1.5,0,295,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
151,1,1,1,1,1,0,1,1,0,1,1,1,1,2,4,5,4,4,4,5,4,4,3,2,1,3,1,3,3,2,1,5,3,5,5,4,5,5,4,5,4,4,5,5,5,3,5,4,3,4,5,4,5,5,5,4,5,4,5,5,5,4,5,5,5,174,3.083333333333333,0,330,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
154,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,4,1,2,2,3,2,2,2,4,4,3,4,2,4,4,4,3,4,4,3,5,5,4,4,4,4,4,4,4,4,4,2,1,2,4,2,3,2,4,5,4,4,3,3,4,4,4,3,10,154,2.9166666666666665,0,318,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
514,1,1,0,1,1,0,0,1,0,1,1,1,1,3,5,5,5,5,5,5,1,1,5,5,5,5,5,1,5,5,5,5,5,5,3,4,2,3,3,1,4,3,3,2,4,2,5,5,3,5,5,5,5,3,4,2,5,5,5,5,5,4,4,4,9,221,3.8333333333333335,1,744,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
723,1,1,0,1,1,0,0,1,0,1,0,1,1,2,1,1,2,3,3,2,2,1,1,2,2,2,1,3,2,2,1,4,2,3,1,5,3,3,1,5,1,3,1,3,5,1,4,4,4,5,4,2,4,4,3,1,4,5,3,3,4,3,4,4,23,253,2.6666666666666665,0,999,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
122,1,1,1,1,1,0,0,1,0,1,1,1,1,3,3,5,4,4,4,5,4,2,4,1,2,2,2,2,4,2,5,5,2,2,5,5,4,4,4,3,4,4,4,4,3,4,4,4,4,5,4,3,2,3,4,3,4,3,3,4,4,4,4,4,4,102,2.9166666666666665,0,228,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
178,1,1,0,1,1,0,0,1,0,1,1,1,1,2,2,5,3,3,3,3,2,4,5,3,2,3,1,2,1,3,1,1,3,2,4,3,5,4,4,4,4,4,3,3,3,3,3,4,2,4,5,3,4,3,3,3,3,3,4,4,4,1,4,4,48,405,2.5,0,631,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
196,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,4,2,3,3,4,2,2,3,1,4,2,3,4,5,5,5,5,4,5,4,2,3,3,2,1,2,4,1,3,4,5,4,4,4,4,5,5,5,4,5,4,5,4,5,5,4,5,4,5,10,284,3.8333333333333335,1,490,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
190,1,1,0,1,1,0,0,1,0,0,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,3,2,3,2,1,1,1,2,1,2,3,5,5,5,2,4,3,3,2,4,4,4,5,3,2,5,2,3,5,5,22,207,4.166666666666667,1,419,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
167,1,1,1,1,1,0,0,1,0,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,5,3,5,3,5,5,4,4,2,5,2,1,2,1,1,1,1,1,1,1,3,3,4,3,2,5,4,3,2,3,4,1,1,1,3,1,4,4,1,1,8,163,3.583333333333333,1,338,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
286,1,1,0,1,1,0,0,1,0,0,1,1,1,3,5,5,5,5,4,4,5,3,5,5,5,5,4,5,4,5,5,5,4,5,2,5,5,5,4,4,5,4,2,4,5,5,4,4,3,3,2,3,3,3,3,4,5,4,4,5,4,2,3,5,4,254,4.25,1,544,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
152,1,1,0,1,1,0,0,1,0,0,1,1,1,4,3,3,4,4,4,3,4,3,4,2,4,4,3,3,2,4,3,2,4,3,2,3,5,4,5,5,4,4,5,3,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,2,1,3,3,8,182,3.083333333333333,0,342,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
134,1,1,1,1,1,0,1,1,0,0,1,1,1,2,2,2,3,2,3,2,2,2,2,1,1,3,2,2,3,3,2,3,3,2,5,4,4,4,4,4,4,4,4,3,4,2,2,2,1,2,3,3,4,4,2,4,3,5,2,2,2,4,2,2,75,195,3.1666666666666665,0,404,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
192,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,4,5,4,4,5,3,3,3,2,1,3,1,3,3,2,3,3,2,4,4,5,4,5,4,3,5,5,5,4,4,4,5,4,3,4,5,4,5,4,4,4,3,5,4,3,4,3,5,4,18,267,3.8333333333333335,1,477,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,3,1,1,2,2,1,2,1,5,5,5,2,3,1,2,3,5,5,3,3,3,5,3,5,4,5,2,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,6,228,3.1666666666666665,0,430,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,1,1,0,1,1,0,0,1,0,1,1,1,1,2,4,4,4,4,4,5,3,4,5,2,1,2,1,1,3,3,2,4,2,3,5,5,3,5,5,4,5,4,5,3,4,3,5,3,2,4,3,4,2,2,4,4,5,4,4,5,5,4,4,4,23,111,3.8333333333333335,1,247,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
136,1,1,0,1,1,0,0,1,0,0,1,1,1,2,4,4,4,3,4,4,4,2,4,3,4,4,3,4,4,2,3,4,1,4,4,4,3,4,4,3,4,4,4,4,3,2,3,4,1,2,2,3,3,3,4,2,4,2,4,4,5,4,4,4,4,217,2.5,0,357,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
305,1,1,1,0,1,0,0,1,1,1,1,1,1,4,2,3,5,2,5,4,5,4,3,2,2,4,2,2,3,5,5,5,5,4,1,5,2,5,2,5,5,5,5,5,4,3,5,5,4,3,4,3,4,4,5,5,5,5,4,5,5,3,4,3,71,359,3.6666666666666665,1,735,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
267,1,0,1,1,1,0,0,1,0,0,1,1,1,7,1,3,2,1,4,4,1,2,4,2,4,4,5,5,5,2,5,5,2,5,4,4,5,4,5,4,4,4,4,4,4,4,4,5,5,4,4,4,5,5,4,4,4,2,5,5,4,3,5,5,55,241,4.416666666666667,1,563,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
134,1,1,0,1,1,0,0,1,0,0,1,1,1,3,4,4,5,3,4,4,3,3,3,2,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,3,5,4,3,4,4,2,4,3,2,5,3,3,2,54,141,4.0,1,329,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
128,1,1,1,1,1,0,0,1,0,1,1,1,1,4,1,4,1,2,1,4,1,4,2,1,1,1,1,1,2,2,1,1,1,1,4,3,1,3,3,3,2,2,2,3,3,2,5,4,1,2,5,4,1,5,5,5,5,5,5,5,5,5,5,5,14,113,2.833333333333333,0,255,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
154,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,4,4,2,2,2,1,3,1,2,1,2,4,2,4,2,2,5,4,4,5,5,5,5,5,5,2,2,4,3,1,1,2,1,2,2,2,5,5,4,5,4,4,5,5,5,4,15,187,3.1666666666666665,0,356,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
345,1,0,0,1,1,0,0,1,0,0,0,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,3,3,1,5,5,3,5,5,5,5,1,4,3,3,1,5,3,11,236,3.6666666666666665,1,592,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
248,1,1,0,1,1,0,0,1,0,0,1,1,1,3,3,1,5,4,4,1,5,4,5,4,1,5,1,2,1,1,5,4,1,4,1,4,5,5,3,5,4,4,5,5,5,5,5,5,4,5,2,5,4,4,3,4,4,2,4,4,4,2,4,4,44,428,4.25,1,720,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
394,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,3,2,2,4,2,4,4,2,2,3,2,3,2,3,2,2,2,2,1,4,3,3,4,4,4,3,3,3,2,2,5,2,3,4,1,3,2,3,3,5,5,5,5,5,4,3,5,5,2,177,2.333333333333333,0,573,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
158,1,1,0,1,1,0,0,1,0,0,1,1,1,3,2,3,3,2,4,2,2,2,3,2,2,2,2,3,3,3,4,3,4,2,5,3,4,4,4,4,4,4,4,3,2,2,3,3,2,2,3,3,3,3,3,3,4,3,2,4,2,2,4,3,10,220,3.0,0,388,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
112,1,1,1,1,1,0,1,1,0,1,1,1,1,2,1,4,5,4,4,4,4,4,3,2,1,2,2,2,4,2,5,4,2,4,5,5,5,5,5,5,5,5,5,4,4,2,4,4,2,4,4,4,4,4,2,4,2,4,4,4,4,2,4,4,14,276,3.75,1,402,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
631,1,0,0,1,1,0,0,1,0,0,1,1,1,1,3,3,4,3,3,3,2,4,3,4,2,3,2,3,3,3,3,4,3,3,1,4,5,2,2,3,3,2,2,3,3,4,4,3,3,4,4,3,2,3,3,2,3,3,4,4,4,3,3,3,106,244,2.833333333333333,0,981,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
339,1,0,0,1,0,0,0,1,0,0,0,1,1,17,2,4,3,3,3,3,1,1,2,2,3,3,3,3,3,3,3,4,4,3,3,3,5,4,3,4,3,5,3,3,2,4,3,4,2,3,3,3,3,3,1,3,4,3,2,4,3,1,4,3,13,348,2.333333333333333,0,700,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
323,1,1,0,1,1,1,0,1,0,0,0,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,2,2,2,4,1,1,2,2,1,1,2,5,5,4,1,5,5,5,5,5,5,4,3,5,5,5,4,2,1,1,3,1,1,5,4,1,4,2,18,374,4.916666666666667,1,715,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
215,1,1,0,1,1,0,1,1,1,1,1,1,1,2,3,4,4,3,5,5,3,2,2,4,4,4,1,3,5,5,3,5,3,4,5,4,2,5,3,3,2,5,5,4,5,2,5,5,3,3,5,5,5,5,5,5,5,5,4,4,4,5,5,5,50,270,4.416666666666667,1,535,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
185,1,0,0,1,1,0,0,1,0,0,1,1,1,2,1,3,4,4,4,3,2,2,2,2,2,2,3,4,5,4,4,4,4,4,4,4,5,5,5,5,4,5,4,4,4,5,5,5,4,4,5,5,4,5,2,3,2,4,4,2,4,1,5,4,3,570,3.6666666666666665,1,758,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
161,1,1,0,1,1,0,1,1,0,0,1,1,1,3,3,1,1,3,1,1,1,5,4,1,1,4,1,4,1,2,1,1,1,1,2,2,3,3,5,5,1,3,3,4,3,2,2,2,2,2,3,2,2,3,3,4,5,4,5,5,5,3,5,4,9,215,1.9166666666666667,0,385,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
655,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,1,5,1,3,1,1,5,1,5,1,1,1,3,1,3,3,5,5,5,1,5,5,5,5,5,5,1,5,3,5,5,3,1,3,3,3,3,3,3,5,3,5,3,5,5,26,924,2.4166666666666665,0,1605,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,4,4,4,4,3,3,3,3,4,3,3,4,4,4,4,4,4,5,4,4,4,4,3,4,4,3,3,4,3,5,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,3,5,43,211,3.333333333333333,1,399,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
120,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,4,3,3,3,3,1,4,3,2,3,5,1,1,4,1,1,1,2,3,5,3,4,5,3,5,4,5,5,4,3,2,4,4,1,2,4,3,3,3,4,3,4,4,4,4,3,5,3,3,61,152,2.4166666666666665,0,333,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
156,1,0,0,1,0,0,0,1,0,0,0,1,1,3,5,5,4,5,4,4,5,1,2,5,5,3,4,2,4,4,4,4,4,4,3,2,5,4,4,5,4,2,3,4,3,4,3,4,3,4,2,3,2,2,2,4,4,3,4,1,3,2,2,5,6,163,3.4166666666666665,1,325,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
344,1,1,0,1,1,0,0,1,0,1,1,1,1,2,1,5,3,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,5,5,5,5,5,5,5,5,5,3,3,5,5,4,3,3,3,3,3,3,5,3,5,3,3,5,3,5,5,3,5,209,2.0,0,558,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
347,1,1,0,1,1,0,0,1,0,1,1,1,1,2,1,1,1,1,3,2,1,1,2,1,4,1,2,2,4,4,3,3,2,3,5,5,5,5,5,5,5,4,5,3,1,1,5,3,1,1,3,1,1,5,4,5,5,5,5,5,5,2,5,5,39,340,3.583333333333333,1,726,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
86,1,1,0,1,1,0,0,1,0,1,1,1,1,4,3,5,4,4,5,5,4,3,4,3,2,2,1,2,2,2,1,2,2,3,5,5,3,5,5,4,4,4,4,3,1,3,4,2,2,3,4,4,4,2,3,2,4,4,3,5,3,2,5,4,4,131,2.333333333333333,0,221,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
228,1,1,0,1,1,1,1,1,0,0,1,0,1,1,5,3,5,3,2,3,5,3,4,3,2,3,1,3,2,1,1,3,1,3,3,4,3,5,5,5,5,5,5,4,3,3,4,2,3,2,3,3,3,3,3,3,5,3,3,5,4,3,5,4,20,325,2.75,0,573,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
